file,segment,dhash
seg-1786973299465-av_006.jpg,seg-1786973299465-av,5479759848302750892
seg-1786973479957-av_022.jpg,seg-1786973479957-av,16457389046458264748
seg-1786973479957-av_023.jpg,seg-1786973479957-av,14757386187179564076
seg-1786973780902-av_011.jpg,seg-1786973780902-av,2023248756042245670
seg-1786973901222-av_016.jpg,seg-1786973901222-av,2023316916634158732
seg-1786973901222-av_030.jpg,seg-1786973901222-av,2023400531966964531
seg-1786973961404-av_012.jpg,seg-1786973961404-av,14719048442160793571
seg-1786974021561-av_023.jpg,seg-1786974021561-av,14151476201417532267
seg-1786974081762-av_005.jpg,seg-1786974081762-av,3198788154289169259
seg-1786974081762-av_012.jpg,seg-1786974081762-av,6655302937438512099
seg-1786974141945-av_022.jpg,seg-1786974141945-av,2043621326220185166
seg-1786974202197-av_007.jpg,seg-1786974202197-av,11246727309161711334
seg-1786974262367-av_009.jpg,seg-1786974262367-av,868110911949532782
seg-1786974382725-av_020.jpg,seg-1786974382725-av,15677509109601538160
seg-1786974503094-av_003.jpg,seg-1786974503094-av,17940362863843072475
seg-1786974503094-av_021.jpg,seg-1786974503094-av,2021030345369459356
seg-1786974563270-av_002.jpg,seg-1786974563270-av,15598411444075665038
seg-1786974563270-av_007.jpg,seg-1786974563270-av,16457459827385341588
seg-1786974623405-av_011.jpg,seg-1786974623405-av,15598332520970115229
seg-1786974683596-av_019.jpg,seg-1786974683596-av,9476841223523201248
seg-1786974804004-av_008.jpg,seg-1786974804004-av,15878813366725256871
seg-1786974804004-av_010.jpg,seg-1786974804004-av,15878677165771994019
seg-1786974864190-av_005.jpg,seg-1786974864190-av,2021100697879194383
seg-1786974864190-av_025.jpg,seg-1786974864190-av,18445047501396504824
seg-1786974984554-av_003.jpg,seg-1786974984554-av,9019597406097866751
seg-1786975044733-av_006.jpg,seg-1786975044733-av,9183808825484655842
seg-1786975044733-av_028.jpg,seg-1786975044733-av,14276159078098470727
seg-1786975104918-av_010.jpg,seg-1786975104918-av,14370845053059141967
seg-1786975104918-av_027.jpg,seg-1786975104918-av,2594651814414648071
seg-1786975165104-av_020.jpg,seg-1786975165104-av,2024394525074001679
seg-1786975165104-av_029.jpg,seg-1786975165104-av,144115188177504007
seg-1786975285516-av_007.jpg,seg-1786975285516-av,14179689392746070288
seg-1786975345703-av_025.jpg,seg-1786975345703-av,17653253869082786063
seg-1786975345703-av_026.jpg,seg-1786975345703-av,4043182302681438983
seg-1786975405880-av_018.jpg,seg-1786975405880-av,4339245707270225373
seg-1786975466056-av_014.jpg,seg-1786975466056-av,1665518081495410527
seg-1786975466056-av_015.jpg,seg-1786975466056-av,1736304989089040143
seg-1786976609817-av_002.jpg,seg-1786976609817-av,4331930523173198623
seg-1786976609817-av_026.jpg,seg-1786976609817-av,3915408155182238491
seg-1786977452569-av_001.jpg,seg-1786977452569-av,4339245561133195183
seg-1786977512753-av_030.jpg,seg-1786977512753-av,4773886528059776724
seg-1786978897074-av_020.jpg,seg-1786978897074-av,13615771564136906367
seg-1786980161219-av_020.jpg,seg-1786980161219-av,17357084100301037171
seg-1786980221381-av_020.jpg,seg-1786980221381-av,1742964525718506508
seg-1786980943751-av_029.jpg,seg-1786980943751-av,16068542333626253183
seg-1786981244723-av_021.jpg,seg-1786981244723-av,2031741564446383646
seg-1786981244723-av_027.jpg,seg-1786981244723-av,7070686599478063670
seg-1786983833268-av_027.jpg,seg-1786983833268-av,14411832302080092931
seg-1786983833268-av_029.jpg,seg-1786983833268-av,5260698045507503654
seg-1786983953652-av_009.jpg,seg-1786983953652-av,4042210192242122398
seg-1786983953652-av_011.jpg,seg-1786983953652-av,8970272046801622542
seg-1786984194454-av_021.jpg,seg-1786984194454-av,14524637392249381085
seg-1786984495417-av_028.jpg,seg-1786984495417-av,1158570877273834660
seg-1786984495417-av_030.jpg,seg-1786984495417-av,5154106999678871182
seg-1786984615836-av_025.jpg,seg-1786984615836-av,7233028326990747676
seg-1786985277969-av_001.jpg,seg-1786985277969-av,3472469861569403932
seg-1786985277969-av_029.jpg,seg-1786985277969-av,1734175058211047689
seg-1786985338156-av_014.jpg,seg-1786985338156-av,434180171871281648
seg-1786985398429-av_024.jpg,seg-1786985398429-av,9664194964651601005
seg-1786985398429-av_026.jpg,seg-1786985398429-av,8157480697849926583
seg-1786985458606-av_010.jpg,seg-1786985458606-av,8174569822964119539
seg-1786985518805-av_025.jpg,seg-1786985518805-av,8211743795670679551
seg-1786985940199-av_024.jpg,seg-1786985940199-av,8753302165989055475
seg-1786985940199-av_030.jpg,seg-1786985940199-av,14902334172758760435
seg-1786986000394-av_006.jpg,seg-1786986000394-av,8176629542545218547
seg-1786986060580-av_016.jpg,seg-1786986060580-av,2241454090534467495
seg-1786986060580-av_024.jpg,seg-1786986060580-av,12659520969531957135
seg-1786986120766-av_017.jpg,seg-1786986120766-av,3400129275012812494
seg-1786986180944-av_017.jpg,seg-1786986180944-av,2265151749373814757
seg-1786986180944-av_018.jpg,seg-1786986180944-av,10918756395780644803
seg-1787043196455-av_018.jpg,seg-1787043196455-av,2967090535883854018
seg-1787043196455-av_021.jpg,seg-1787043196455-av,3618139238715356131
seg-1787044236661-av_001.jpg,seg-1787044236661-av,3472610897686544576
seg-1787044501311-av_029.jpg,seg-1787044501311-av,17289018732456152972
seg-1787044561567-av_001.jpg,seg-1787044561567-av,17217243708325104644
seg-1787044561567-av_015.jpg,seg-1787044561567-av,17287040161011926918
seg-1787046006384-av_008.jpg,seg-1787046006384-av,16277386659497969539
seg-1787046186971-av_023.jpg,seg-1787046186971-av,16413305956350166659
seg-1787046797461-av_010.jpg,seg-1787046797461-av,16196575709511485315
seg-1787046797461-av_014.jpg,seg-1787046797461-av,16196286524950972035
seg-1787046928582-av_001.jpg,seg-1787046928582-av,16197134278062574464
seg-1787047109135-av_013.jpg,seg-1787047109135-av,17216378310014996358
seg-1787047480597-v_010.jpg,seg-1787047480597-v,2159448870418368451
seg-1787047601025-av_005.jpg,seg-1787047601025-av,13890165360837264257
seg-1787047962216-av_027.jpg,seg-1787047962216-av,14323636815895727238
seg-1787048270085-av_026.jpg,seg-1787048270085-av,1189956591913467904
seg-1787048330272-av_014.jpg,seg-1787048330272-av,13961664452847275396
seg-1787048450650-av_001.jpg,seg-1787048450650-av,14178966376869144843
seg-1787048450650-av_026.jpg,seg-1787048450650-av,13945551109208951555
seg-1787048510930-av_028.jpg,seg-1787048510930-av,15121639333504879489
seg-1787048510930-av_030.jpg,seg-1787048510930-av,4579810913520967647
seg-1787048571115-av_001.jpg,seg-1787048571115-av,13874903921242557187
seg-1787048571115-av_010.jpg,seg-1787048571115-av,14540935584284707072
seg-1787048631317-av_006.jpg,seg-1787048631317-av,14395420699183352640
seg-1787048751707-av_009.jpg,seg-1787048751707-av,4584540310056956920
seg-1787048872089-av_007.jpg,seg-1787048872089-av,15110055809200140720
seg-1787048872089-av_008.jpg,seg-1787048872089-av,10995995472862638184
seg-1787048932253-av_011.jpg,seg-1787048932253-av,12449159266198501914
seg-1787048992444-av_004.jpg,seg-1787048992444-av,1491883571509869081
seg-1787049052702-av_011.jpg,seg-1787049052702-av,16168550948804038535
seg-1787050312294-av_025.jpg,seg-1787050312294-av,3394327914474468210
seg-1787050847350-av_026.jpg,seg-1787050847350-av,505251716604785424
seg-1787050847350-av_027.jpg,seg-1787050847350-av,424139831706368
seg-1787050967730-av_014.jpg,seg-1787050967730-av,2817995259989108390
seg-1787050967730-av_028.jpg,seg-1787050967730-av,10325570107791296086
seg-1787051567671-av_009.jpg,seg-1787051567671-av,3394460448474739618
seg-1787052410602-av_018.jpg,seg-1787052410602-av,3393911801732926470
seg-1787052470793-av_014.jpg,seg-1787052470793-av,3393904070189723954
seg-1787052470793-av_015.jpg,seg-1787052470793-av,3142334899352187666
seg-1787052530991-av_027.jpg,seg-1787052530991-av,1088529031917878050
seg-1787052591187-av_006.jpg,seg-1787052591187-av,4548238043678730115
seg-1787052591187-av_007.jpg,seg-1787052591187-av,11515650953613346306
seg-1787052651428-av_008.jpg,seg-1787052651428-av,10311329661740787234
seg-1787052892225-av_028.jpg,seg-1787052892225-av,3429923795629322770
seg-1787053735066-av_009.jpg,seg-1787053735066-av,3393905779753083618
seg-1787053735066-av_028.jpg,seg-1787053735066-av,2837797064751395474
seg-1787054156429-av_002.jpg,seg-1787054156429-av,3393912883395242634
seg-1787054457482-av_003.jpg,seg-1787054457482-av,4265406240394695378
seg-1787054457482-av_004.jpg,seg-1787054457482-av,3105682159671235026
seg-1787054577887-av_025.jpg,seg-1787054577887-av,14394008270520347330
seg-1787054638089-av_001.jpg,seg-1787054638089-av,2819783753090904754
seg-1787054638089-av_004.jpg,seg-1787054638089-av,3394749058028005858
seg-1787054818751-av_021.jpg,seg-1787054818751-av,15263653459042882009
seg-1787054818751-av_023.jpg,seg-1787054818751-av,17571296218870510836
seg-1787054999355-av_022.jpg,seg-1787054999355-av,3430576645475983554
seg-1787055059562-av_024.jpg,seg-1787055059562-av,3395038230444012768
seg-1787057106697-av_017.jpg,seg-1787057106697-av,3394546757636880799
seg-1787057949558-av_027.jpg,seg-1787057949558-av,3407476116648227811
seg-1787057949558-av_028.jpg,seg-1787057949558-av,1124132616058231627
seg-1787058130163-av_004.jpg,seg-1787058130163-av,3977176430222357427
seg-1787058190353-av_021.jpg,seg-1787058190353-av,14959150572691438259
seg-1787058250605-av_012.jpg,seg-1787058250605-av,3402808375195105907
seg-1787058491479-av_003.jpg,seg-1787058491479-av,14394018749836084935
seg-1787058551674-av_026.jpg,seg-1787058551674-av,12617145698973562519
seg-1787058611875-av_028.jpg,seg-1787058611875-av,3105674429702761203
seg-1787058912925-av_018.jpg,seg-1787058912925-av,3977111031660340983
seg-1787059575098-av_005.jpg,seg-1787059575098-av,3393851482761787107
seg-1787059575098-av_021.jpg,seg-1787059575098-av,4774487276707168384
seg-1787060125057-av_026.jpg,seg-1787060125057-av,5642180311028025091
seg-1787062127698-av_001.jpg,seg-1787062127698-av,14033993642490917361
seg-1787064161106-av_027.jpg,seg-1787064161106-av,13020711344809066046
seg-1787064920307-av_001.jpg,seg-1787064920307-av,2676562076331352355
seg-1787064920307-av_002.jpg,seg-1787064920307-av,7306368460318138723
seg-1787065100959-av_015.jpg,seg-1787065100959-av,8174445878697881971
seg-1787067422414-av_024.jpg,seg-1787067422414-av,14992783399491473713
seg-1787067482576-av_012.jpg,seg-1787067482576-av,10489902365288895235
seg-1787068189360-av_018.jpg,seg-1787068189360-av,4139072698345874144
seg-1787068189360-av_019.jpg,seg-1787068189360-av,2251584981979131490
seg-1787068249558-av_002.jpg,seg-1787068249558-av,7413176710288965151
seg-1787069722195-av_023.jpg,seg-1787069722195-av,4031818925304462879
seg-1787080633305-av_001.jpg,seg-1787080633305-av,5139724865407801548
seg-1787080874119-av_015.jpg,seg-1787080874119-av,9476587128912595148
seg-1787080994568-av_029.jpg,seg-1787080994568-av,7162378862428149964
seg-1787081054764-av_013.jpg,seg-1787081054764-av,4891447874111916236
seg-1787081175154-av_028.jpg,seg-1787081175154-av,9481136877661198552
seg-1787081355720-av_026.jpg,seg-1787081355720-av,9485692909845616856
seg-1787083754668-av_001.jpg,seg-1787083754668-av,7738102558642372479
seg-1787084502427-av_003.jpg,seg-1787084502427-av,18372142995727186164
seg-1787085044163-av_020.jpg,seg-1787085044163-av,6617890084479822052
seg-1787085164614-av_017.jpg,seg-1787085164614-av,15560979049588182396
seg-1787086077942-av_001.jpg,seg-1787086077942-av,4268052553720887410
seg-1787086258580-av_001.jpg,seg-1787086258580-av,12441962506675498767
seg-1787086258580-av_009.jpg,seg-1787086258580-av,14971625034291826510
seg-1787086517773-av_011.jpg,seg-1787086517773-av,4970172376131561415
seg-1787086698241-av_008.jpg,seg-1787086698241-av,16595287775943489784
seg-1787086761629-av_027.jpg,seg-1787086761629-av,11491844000902536668
seg-1787086761629-av_029.jpg,seg-1787086761629-av,11058934381744398239
seg-1787086821845-av_021.jpg,seg-1787086821845-av,11040921074224004860
seg-1787087002388-av_009.jpg,seg-1787087002388-av,17958450791702043549
seg-1787087062518-av_024.jpg,seg-1787087062518-av,11329151460001550222
seg-1787087122701-av_003.jpg,seg-1787087122701-av,11903912336041679344
seg-1787087431038-av_014.jpg,seg-1787087431038-av,4051021092042579972
seg-1787087731867-av_029.jpg,seg-1787087731867-av,11004748656091344932
seg-1787087792005-av_001.jpg,seg-1787087792005-av,4051049540751745120
seg-1787088733007-av_030.jpg,seg-1787088733007-av,15124128799750513216
seg-1787089635881-av_027.jpg,seg-1787089635881-av,18012596517992685633
seg-1787089696024-av_014.jpg,seg-1787089696024-av,15914766827904065601
seg-1787090237708-av_004.jpg,seg-1787090237708-av,15749962090840007491
seg-1787090237708-av_007.jpg,seg-1787090237708-av,13961470123163328833
seg-1787090887295-av_001.jpg,seg-1787090887295-av,8879757026426089391
seg-1787090887295-av_007.jpg,seg-1787090887295-av,4556300797677627238
seg-1787092511953-av_013.jpg,seg-1787092511953-av,4052458985289150447
seg-1787093414730-av_028.jpg,seg-1787093414730-av,8010544654618978175
seg-1787346245142-av_001.jpg,seg-1787346245142-av,10464179963551103293
seg-1787346903329-av_022.jpg,seg-1787346903329-av,15220546328795756349
seg-1787394124537-av_018.jpg,seg-1787394124537-av,655273758718761805
seg-1787394124537-av_023.jpg,seg-1787394124537-av,10344503409465557775
seg-1787394184730-av_007.jpg,seg-1787394184730-av,2242518299219018627
seg-1787394184730-av_009.jpg,seg-1787394184730-av,2235970158507295619
seg-1787394244894-av_006.jpg,seg-1787394244894-av,1085102584199466831
seg-1787394305021-av_007.jpg,seg-1787394305021-av,6708138141042678539
seg-1787394425290-av_012.jpg,seg-1787394425290-av,6853948957257827087
seg-1787394485482-av_023.jpg,seg-1787394485482-av,6853948763213532943
seg-1787394485482-av_025.jpg,seg-1787394485482-av,7188662013181231879
seg-1787394545636-av_009.jpg,seg-1787394545636-av,614978918337995715
seg-1787394545636-av_010.jpg,seg-1787394545636-av,1157759496475607943
seg-1787394605787-av_026.jpg,seg-1787394605787-av,4864874996726170371
seg-1787394666004-av_002.jpg,seg-1787394666004-av,792651195728601955
seg-1787394726426-av_010.jpg,seg-1787394726426-av,16348560125198533451
seg-1787394726426-av_011.jpg,seg-1787394726426-av,2021017412322943747
seg-1787394786851-av_011.jpg,seg-1787394786851-av,11009154852715586403
seg-1787394786851-av_018.jpg,seg-1787394786851-av,11664429001546514915
seg-1787394974007-av_018.jpg,seg-1787394974007-av,1736146487612613411
seg-1787395034148-av_004.jpg,seg-1787395034148-av,1808248989844308867
seg-1787395154651-av_001.jpg,seg-1787395154651-av,18094563018797363
seg-1787395154651-av_007.jpg,seg-1787395154651-av,741202817330000179
seg-1787395214790-av_003.jpg,seg-1787395214790-av,16208675785883326771
seg-1787395335173-av_001.jpg,seg-1787395335173-av,2095604313386221827
seg-1787395696992-av_030.jpg,seg-1787395696992-av,2095605485659226891
seg-1787395757200-av_008.jpg,seg-1787395757200-av,6707289236821640967
seg-1787395757200-av_009.jpg,seg-1787395757200-av,2676586652085879043
seg-1787395817475-av_010.jpg,seg-1787395817475-av,2095657367684841731
seg-1787395877643-av_019.jpg,seg-1787395877643-av,1518013314146337123
seg-1787395937800-av_028.jpg,seg-1787395937800-av,2095622045376709895
seg-1787395997983-av_002.jpg,seg-1787395997983-av,3544880196184207665
seg-1787396058237-av_004.jpg,seg-1787396058237-av,2095604384827254582
seg-1787396058237-av_020.jpg,seg-1787396058237-av,1806252521139810862
seg-1787396164226-av_021.jpg,seg-1787396164226-av,13707880074164574232
seg-1787396525271-av_003.jpg,seg-1787396525271-av,2240284658661789455
seg-1787396645683-av_013.jpg,seg-1787396645683-av,2168085809580351007
seg-1787396705813-av_004.jpg,seg-1787396705813-av,2240284711390942999
seg-1787396766077-av_024.jpg,seg-1787396766077-av,1954027935942315037
seg-1787396766077-av_030.jpg,seg-1787396766077-av,2097856155761124903
seg-1787396826265-av_014.jpg,seg-1787396826265-av,2414216377150801671
seg-1787396886424-av_015.jpg,seg-1787396886424-av,2097864908873403918
seg-1787396886424-av_019.jpg,seg-1787396886424-av,2096734700106684958
seg-1787396946579-av_012.jpg,seg-1787396946579-av,2095604332603383566
seg-1787396946579-av_022.jpg,seg-1787396946579-av,14070199422279207887
seg-1787397006770-av_030.jpg,seg-1787397006770-av,16629198409266613260
seg-1787397067225-av_002.jpg,seg-1787397067225-av,16629197320516893161
seg-1787397067225-av_015.jpg,seg-1787397067225-av,2739954505404996953
seg-1787397127376-av_003.jpg,seg-1787397127376-av,17746090020563148137
seg-1787397127376-av_010.jpg,seg-1787397127376-av,2766974184545151416
seg-1787397187808-av_010.jpg,seg-1787397187808-av,3893034883006807352
seg-1787397187808-av_022.jpg,seg-1787397187808-av,2767007488936357176
seg-1787397308327-av_002.jpg,seg-1787397308327-av,4239234182885681
seg-1787397850033-av_014.jpg,seg-1787397850033-av,7165915791910708067
seg-1787398030497-av_025.jpg,seg-1787398030497-av,1383470682726733976
seg-1787398030497-av_028.jpg,seg-1787398030497-av,8156125245778310707
seg-1787429482982-av_008.jpg,seg-1787429482982-av,14106338183006911419
seg-1787429648095-av_026.jpg,seg-1787429648095-av,13961653284580667570
seg-1787431956886-av_018.jpg,seg-1787431956886-av,12876419150823030591
seg-1787432017034-av_014.jpg,seg-1787432017034-av,12803795849450037023
seg-1787432017034-av_023.jpg,seg-1787432017034-av,18446742943880510239
seg-1787432318161-av_012.jpg,seg-1787432318161-av,17147729346051553713
seg-1787432318161-av_015.jpg,seg-1787432318161-av,16780659330594687200
seg-1787432438584-av_023.jpg,seg-1787432438584-av,15688562998294740799
seg-1787432920486-av_014.jpg,seg-1787432920486-av,10144614127364537375
seg-1787432980708-av_007.jpg,seg-1787432980708-av,6645123047124417662
seg-1787435054724-av_002.jpg,seg-1787435054724-av,3392928235971481619
seg-1787435114896-av_004.jpg,seg-1787435114896-av,15110865951061417759
seg-1787435295551-av_028.jpg,seg-1787435295551-av,6578362721154513976
seg-1787467663566-av_007.jpg,seg-1787467663566-av,9187131163410697501
seg-1787467663566-av_021.jpg,seg-1787467663566-av,2314886507435066171
seg-1787467964587-av_026.jpg,seg-1787467964587-av,17940368348230680446
seg-1787468145262-av_013.jpg,seg-1787468145262-av,16195156197349785600
seg-1787468145262-av_026.jpg,seg-1787468145262-av,568565649739350803
seg-1787468265607-av_009.jpg,seg-1787468265607-av,17568823941304974398
seg-1787468265607-av_016.jpg,seg-1787468265607-av,7093577587464552287
seg-1787468385921-av_005.jpg,seg-1787468385921-av,11429744686565450982
seg-1787468385921-av_019.jpg,seg-1787468385921-av,16384978597984370430
seg-1787468446078-av_004.jpg,seg-1787468446078-av,1374583047373656851
seg-1787468446078-av_021.jpg,seg-1787468446078-av,14043033925795445747
seg-1787468927829-av_007.jpg,seg-1787468927829-av,3752913684347723551
seg-1787468927829-av_016.jpg,seg-1787468927829-av,3330544843531763760
seg-1787469048229-av_001.jpg,seg-1787469048229-av,13599877367742080319
seg-1787477133310-av_024.jpg,seg-1787477133310-av,1374483186961910924
seg-1787477313855-av_001.jpg,seg-1787477313855-av,8340452915732585628
seg-1787477313855-av_006.jpg,seg-1787477313855-av,5174580776360774796
seg-1787477794478-av_001.jpg,seg-1787477794478-av,4268070065666788492
seg-1787477915065-av_030.jpg,seg-1787477915065-av,1392601603794657376
seg-1787477975263-av_002.jpg,seg-1787477975263-av,2034836900967091742
seg-1787477975263-av_019.jpg,seg-1787477975263-av,2086775932959451111
seg-1787478095631-av_012.jpg,seg-1787478095631-av,1659371979410966279
seg-1787478155872-av_019.jpg,seg-1787478155872-av,11375246837928627790
seg-1787478216154-av_010.jpg,seg-1787478216154-av,9842643511350117219
seg-1787478276369-av_010.jpg,seg-1787478276369-av,3617193808906657679
seg-1787478456981-av_030.jpg,seg-1787478456981-av,14033999049700380431
seg-1787478517157-av_021.jpg,seg-1787478517157-av,3978744548713995919
seg-1787478577347-av_028.jpg,seg-1787478577347-av,13419100268295559945
seg-1787478697758-av_023.jpg,seg-1787478697758-av,3618307632028126991
seg-1787478758339-av_002.jpg,seg-1787478758339-av,3618280247316125463
seg-1787478818664-av_010.jpg,seg-1787478818664-av,3907640801481134867
seg-1787478878878-av_026.jpg,seg-1787478878878-av,4195822805379128095
seg-1787478939103-av_022.jpg,seg-1787478939103-av,4485187886338874637
seg-1787478999351-av_004.jpg,seg-1787478999351-av,4194203443126864908
seg-1787478999351-av_009.jpg,seg-1787478999351-av,4267667282505698830
seg-1787479059573-av_018.jpg,seg-1787479059573-av,4124397645125259023
seg-1787479119779-av_019.jpg,seg-1787479119779-av,4195894471052952323
seg-1787479240154-av_019.jpg,seg-1787479240154-av,4195841492110744072
seg-1787479240154-av_023.jpg,seg-1787479240154-av,6702592596930674143
seg-1787479300366-av_007.jpg,seg-1787479300366-av,2242615933133590275
seg-1787479300366-av_010.jpg,seg-1787479300366-av,14070163947462593546
seg-1787479360609-av_005.jpg,seg-1787479360609-av,1809137910836369434
seg-1787479421030-av_012.jpg,seg-1787479421030-av,4052250500044492061
seg-1787479481272-av_027.jpg,seg-1787479481272-av,3544741182893658897
seg-1787488752837-av_001.jpg,seg-1787488752837-av,15978113564141930439
seg-1787488933362-av_008.jpg,seg-1787488933362-av,10448649404118208528
seg-1787488993657-av_018.jpg,seg-1787488993657-av,10489221370568814768
seg-1787489114207-av_021.jpg,seg-1787489114207-av,9259970406767558800
seg-1787489355145-av_029.jpg,seg-1787489355145-av,11067890023521622168
seg-1787489535770-av_018.jpg,seg-1787489535770-av,10484706960474144896
seg-1787490017798-av_001.jpg,seg-1787490017798-av,17349722719391899906
seg-1787490017798-av_002.jpg,seg-1787490017798-av,13814720661429419000
seg-1787490077972-av_010.jpg,seg-1787490077972-av,2251623198043825779
seg-1787490247501-av_012.jpg,seg-1787490247501-av,11901120326200746080
seg-1787490599622-av_009.jpg,seg-1787490599622-av,2820982997695006487
seg-1787490599622-av_021.jpg,seg-1787490599622-av,18186780464061379708
